Seniority,Power,Cylinder_capacity,Value_vehicle,N_doors,Type_fuel,Weight
8,75,1997,18943.0,4,2,1300
16,105,1896,19300.0,5,2,1310
19,120,1598,23462.31,5,2,1230
9,100,1596,14424.29,5,1,1201
10,141,998,14099.0,0,2,170
15,130,1998,25870.0,4,2,1559
10,116,1995,27000.0,5,2,1310
8,60,1299,8913.01,5,1,965
3,109,1560,19450.0,5,2,1275
10,120,1597,23400.0,5,2,1310
9,90,1560,15650.0,3,2,1197
1,70,1398,17400.0,5,2,1184
15,75,1360,11560.0,3,1,950
9,115,1582,19681.0,5,2,1292
10,90,1896,17945.0,5,2,1266
12,90,1364,20849.99,5,2,1195
8,122,1390,19810.0,3,1,1205
3,143,2148,38439.2,5,2,1495
15,80,2143,25489.86,5,2,1725
10,90,1896,13540.81,5,2,1124
9,125,1798,20690.0,5,1,1300
3,68,1896,11058.08,5,2,1000
3,68,1896,12170.5,5,2,1070
1,90,1896,22385.0,5,2,1301
1,100,1597,16465.0,4,2,1197
1,100,1997,18943.0,4,2,1300
1,110,2184,15205.0,5,2,1325
3,80,1461,23700.0,5,1,1365
8,90,1560,25850.0,5,2,1371
14,90,1560,20340.0,5,2,1243
7,115,1598,20910.0,3,1,1184
3,90,1560,23650.0,5,2,1290
10,90,1560,15740.0,5,2,1197
4,102,1595,17799.0,5,1,1205
13,51,796,7500.0,5,1,835
5,110,1398,16240.0,5,1,1163
12,111,1598,25200.0,5,2,1540
10,105,1896,20700.0,5,2,1250
1,78,600,6999.0,0,1,180
3,110,1461,26630.0,5,2,1430
3,110,1700,12669.34,5,2,1045
2,65,1198,12400.0,5,1,980
2,150,1998,18168.6,3,1,1179
1,110,1896,22417.75,3,2,1255
3,125,1422,15855.0,4,1,1089
3,65,1598,32500.0,5,2,1579
2,110,1560,23147.14,5,2,1414
5,90,2299,35168.75,5,2,2015
18,122,2148,24858.8,4,2,1690
18,122,1870,18340.0,4,2,1140
3,100,1753,18440.0,5,2,1234
4,105,1595,32725.0,5,2,1395
3,110,1560,16550.0,5,2,1130
5,140,1968,21377.0,5,2,1315
10,150,1998,21655.0,5,1,1260
12,80,1686,18446.75,5,2,1205
16,110,1108,8774.78,5,1,925
12,90,1422,18090.0,5,2,1155
8,117,599,11549.0,0,1,197
6,95,1870,17279.1,4,2,1150
2,75,1686,14970.0,3,2,1185
2,140,1968,28220.0,5,2,1380
3,90,1910,18793.68,3,2,1405
15,90,1896,16587.93,5,2,1195
9,90,2148,20543.59,5,2,1685
2,90,1560,20410.0,5,2,1303
1,90,1753,16880.0,3,2,1197
1,90,2498,35758.04,3,2,1480
2,90,1689,21915.91,5,2,1095
15,140,1968,30300.0,4,2,1474
5,112,1991,25650.0,5,2,1720
9,65,1240,11400.0,3,1,946
9,65,1199,14600.01,3,1,1055
16,100,1598,16920.0,5,2,1250
10,80,1461,13600.0,5,2,980
4,150,1910,26900.0,3,2,1365
4,70,1422,13340.0,5,2,1125
10,90,1870,21250.0,5,2,1330
1,105,1598,24425.0,5,2,1239
5,105,1598,16965.0,4,1,1223
3,85,1461,15300.0,3,2,1090
2,70,1461,18183.64,5,2,1389
1,125,1781,24731.65,4,1,1310
1,125,1905,14586.56,4,1,1185
9,82,1991,21100.0,5,2,1250
4,70,1398,12290.0,3,2,1049
10,172,1997,21110.0,3,1,1421
3,124,1598,16265.0,5,1,1305
9,90,1560,20192.24,5,2,1182
9,90,2987,50128.49,5,2,1584
6,75,1422,14450.0,4,2,1160
9,75,1390,14046.0,5,1,1057
3,71,1867,15510.0,5,2,1267
3,115,1998,23180.0,4,2,1418
3,115,1868,12610.0,4,2,945
3,115,2953,22730.28,4,2,1916
11,75,1998,29402.47,4,2,1380
14,109,1560,17820.0,3,2,1335
1,110,1598,22100.0,5,1,1320
2,112,1598,21400.0,3,2,1090
3,120,1598,29906.11,5,2,1513
2,150,1968,34410.0,4,2,1480
3,92,1560,19380.0,5,2,1182
3,92,1248,13200.0,5,2,1035
3,92,1896,12260.65,5,2,1135
10,100,1896,14815.0,4,2,1188
2,109,1587,21130.0,4,1,1330
10,120,1870,24810.0,5,2,1530
9,105,1896,20700.0,5,2,1250
2,93,599,7506.64,0,1,184
12,90,1461,19800.0,5,2,1170
4,110,1598,26952.28,5,2,1539
1,80,1461,17985.0,5,2,1195
2,90,1560,20170.0,5,2,1318
3,140,1595,17814.0,4,1,1250
3,140,2435,24950.0,4,1,1367
16,75,1598,24200.0,5,2,1310
16,75,1968,26300.0,5,2,1505
1,90,1905,15933.97,5,2,1197
4,110,1753,20100.0,5,2,1521
2,105,1896,18444.93,5,2,1250
9,100,1896,22220.0,3,2,1260
5,90,2143,43727.4,3,1,1570
2,100,1686,21970.0,5,2,1305
10,156,1796,39719.43,5,1,1480
10,156,1560,24235.01,5,1,1374
10,156,1560,22550.0,5,1,1235
12,70,1398,15635.0,5,2,1022
14,110,1753,19220.0,5,2,1241
4,70,1398,15660.0,5,2,976
1,105,1896,21875.0,5,2,1405
2,90,1896,13021.5,5,2,1145
2,90,1390,11954.13,5,2,953
2,140,1968,26260.0,4,2,1393
1,65,1461,12950.0,5,2,980
4,85,1461,15100.0,5,2,1100
2,140,1968,26640.0,5,2,1276
2,125,999,22525.0,5,1,1205
1,115,1598,22250.0,5,2,1292
3,105,1597,16465.0,5,1,1197
1,115,1560,21125.0,5,2,1261
1,90,1896,17964.25,3,2,1273
1,90,1896,15690.0,3,2,1142
6,120,1910,21950.0,5,2,1320
10,100,1896,19540.0,5,2,1135
10,100,2148,37005.12,5,2,1540
9,105,1560,21490.0,3,1,1275
5,100,1896,15386.0,5,2,1165
5,90,1461,19400.0,5,2,1121
5,90,1560,19100.0,5,2,1161
1,120,1956,29470.0,5,2,1658
9,105,1598,20870.0,5,2,1239
2,60,1686,21935.0,3,1,1428
2,60,1240,11850.0,3,1,957
1,90,1598,18780.65,5,2,1150
5,90,1560,15740.0,5,2,1197
2,143,1968,19990.0,5,2,1170
8,125,1396,20000.01,5,2,1235
9,60,1896,24130.64,5,1,1490
9,60,2148,34090.04,5,1,1440
6,100,1596,14900.0,5,1,1080
5,90,1896,18550.0,5,2,1290
3,105,1598,19785.0,5,2,1090
8,140,1968,27500.0,3,2,1340
10,105,1598,15223.34,4,1,1109
2,85,1461,15520.0,5,2,1100
1,193,2926,42600.0,4,2,1700
4,105,1896,20000.0,5,2,1250
10,140,1968,36460.0,5,2,1516
7,110,1560,22850.0,5,2,1489
2,100,1368,21875.0,5,1,1260
7,105,1870,18540.0,5,2,1205
10,190,2179,46930.0,5,2,1685
3,95,1396,10547.76,5,1,1030
8,90,1997,19790.0,5,2,1243
3,85,1968,42804.02,5,1,1615
1,90,1896,17945.0,5,2,1266
16,110,1686,20805.0,5,2,1428
8,70,1398,15635.0,5,2,1022
3,90,1598,18310.0,5,1,1250
3,143,1968,32860.0,4,2,1465
4,36,399,6099.0,0,1,209
17,90,1896,17270.0,5,2,1232
5,85,1461,15100.0,5,2,1100
2,65,998,12720.0,5,1,1070
6,101,1329,15250.0,5,1,990
2,143,1995,28600.0,4,1,1360
4,150,1868,12873.68,3,1,1185
8,64,1248,14315.22,3,2,1127
4,130,1896,18838.3,5,2,1218
11,150,1995,39250.0,5,2,1540
5,130,1199,19850.0,5,1,1165
2,75,1360,14280.0,5,1,1139
5,75,1560,19948.53,4,2,1360
5,75,1905,15938.84,4,2,1151
5,75,1991,22215.0,4,2,1560
2,85,1248,14390.0,5,1,970
2,85,1598,23020.0,5,1,1320
7,100,1596,17575.0,5,1,1301
7,100,1199,14600.01,5,1,1055
6,85,1461,17920.0,3,2,1175
6,85,1769,10054.93,3,2,880
10,90,1896,12820.68,3,2,1125
8,138,1997,17950.0,3,1,1130
8,88,1386,14700.0,5,1,957
5,75,1349,12650.0,5,1,955
4,110,1461,22550.0,5,2,1418
3,100,1870,24160.0,5,2,1315
3,100,1997,18340.0,5,2,1243
3,140,2204,29300.0,4,2,1372
3,110,1997,21390.0,5,2,1561
13,105,1910,16870.0,5,2,1410
13,105,1248,19741.74,5,2,1434
9,75,1349,12400.0,3,1,950
3,105,1598,15634.38,5,1,1132
4,120,1598,19579.01,5,1,1220
4,115,1685,25165.0,4,2,1497
1,60,1397,10060.0,5,1,1065
10,90,1796,22230.0,5,2,1195
7,90,1968,25150.0,3,2,1331
7,90,1461,15465.0,3,2,1195
1,130,1896,18091.0,5,2,1218
8,100,2982,33220.0,2,2,1765
1,120,1870,24810.0,5,2,1530
10,85,1461,15900.0,3,2,1090
2,109,1560,19215.0,3,2,1363
1,110,1461,25850.0,5,2,1385
2,115,2171,23982.79,5,2,1500
2,110,1461,21550.0,5,2,1285
6,90,1753,16880.0,3,2,1197
12,90,2188,30220.0,5,2,1575
12,90,1997,20686.0,5,2,1300
2,58,1527,10788.17,5,2,910
1,81,1493,14050.0,5,2,1129
3,184,2926,37200.0,4,2,1595
8,90,1598,17520.0,5,2,1095
10,85,1390,15560.0,5,1,1025
5,90,1318,17650.0,5,2,1066
2,60,1896,15486.0,5,1,1165
4,75,1360,13250.0,5,1,1138
11,72,1595,10704.03,5,1,985
3,300,3597,48360.0,4,1,1627
3,7,49,1556.62,0,1,90
13,110,1896,20284.16,3,2,1260
13,110,1389,10799.89,3,2,945
4,86,1341,13750.0,5,1,1054
4,110,1461,21800.0,5,2,1215
5,110,1896,20831.08,5,2,1296
1,70,1398,13670.0,5,2,1022
4,110,1598,18070.0,5,1,1230
5,90,1599,15040.0,5,2,1079
2,69,998,11595.0,5,1,840
4,75,1390,14685.0,5,1,1021
2,68,998,11300.0,5,1,780
4,92,1560,18870.0,5,2,1277
5,82,1199,17050.0,5,1,1045
2,90,1587,11689.69,3,1,920
7,105,1896,18009.23,5,2,1250
7,105,1587,13763.18,5,2,1078
2,115,1753,19090.0,5,2,1406
2,115,1390,10992.51,5,2,988
2,88,1386,17200.0,2,1,1135
1,92,1560,22040.0,5,2,1125
3,95,1248,15755.0,5,2,1185
1,90,1461,18989.99,5,2,1071
9,75,1598,12380.85,5,1,1015
2,109,1461,26490.01,5,2,1320
8,115,1753,18645.0,5,2,1341
2,75,1560,19100.0,5,2,1161
3,75,1686,12200.0,3,2,1040
3,150,1910,29074.0,2,2,1553
4,15,125,4499.0,0,1,127
9,143,2148,36639.2,4,2,1445
4,105,1896,17945.0,5,2,1266
16,90,1997,15460.0,3,2,1165
2,170,2494,27664.59,3,1,1330
3,90,1560,16150.0,5,2,1205
2,120,1870,19985.0,3,2,1250
2,105,1870,20840.0,5,2,1290
7,64,1896,12230.0,5,2,1133
3,75,1390,12045.0,3,1,1034
6,130,1199,21550.0,5,1,1120
3,28,299,3990.0,0,1,185
3,110,1560,24850.0,5,2,1530
2,115,1896,21700.0,3,2,1232
1,115,1685,31215.0,5,2,1425
4,115,1998,21000.0,5,2,1421
3,105,1598,18850.0,5,2,1150
10,90,1360,14760.0,4,2,1116
2,115,1685,26550.0,5,2,1415
3,90,1587,17250.0,5,2,1176
3,90,1896,19889.0,5,2,1290
1,5,49,1749.0,0,1,100
7,69,1697,11930.09,5,2,1135
3,130,1896,32680.0,5,2,1480
3,90,1560,23750.0,5,2,1318
4,90,1974,18991.98,5,2,1260
1,110,1560,23894.64,5,2,1354
2,8,125,3500.0,0,1,154
2,8,125,1399.0,0,1,96
5,65,1870,11810.0,3,2,975
2,70,1398,15550.0,5,2,1184
1,46,530,14199.0,0,1,213
3,90,1997,18825.0,5,2,1295
1,150,1995,26950.0,5,2,1462
3,100,1799,27219.84,5,1,1350
2,90,1905,13390.19,5,2,1055
2,60,1390,10062.58,5,1,921
2,60,1753,19670.0,5,1,1218
1,105,1896,26420.0,3,2,1295
4,7,49,1262.13,0,1,89
4,7,49,1749.0,0,1,100
6,90,1560,20340.0,5,2,1243
1,120,1870,21545.0,5,2,1270
3,90,2496,37380.0,3,2,1520
9,45,1037,4594.74,3,1,770
1,71,1868,16225.0,5,2,1159
1,106,1461,21400.0,5,2,1407
5,85,1229,16030.0,5,1,1105
2,90,1461,17065.0,5,2,1175
2,115,1598,23000.0,5,2,1140
9,110,1398,17010.0,5,2,1163
2,11,163,2599.0,0,1,116
1,105,1598,23070.0,5,2,1310
1,105,1870,18740.0,5,2,1330
1,70,1422,13020.0,5,2,1089
6,90,1560,20705.0,5,2,1407
2,60,1598,15245.0,5,2,1285
9,136,1997,25740.0,5,2,1498
2,110,1995,18500.0,5,2,1355
2,110,1390,10559.78,5,2,985
4,75,1461,16150.0,5,2,1071
3,110,1997,20950.0,5,2,1595
6,100,1896,16566.0,5,2,1165
6,100,505,8468.26,5,2,350
7,110,1997,22060.0,4,2,1485
1,116,1950,26005.0,4,2,1485
1,65,1198,11180.0,3,1,940
1,75,1248,15314.99,4,2,1187
3,105,1896,19250.0,5,2,1250
5,71,1905,13823.28,3,2,1185
3,177,2497,43900.0,4,2,1585
3,177,1997,17205.0,4,2,1200
2,150,1968,26600.0,5,2,1332
4,80,1422,16595.0,5,2,1089
1,136,2143,39525.0,4,2,1580
8,82,1896,26160.0,5,2,1295
1,180,2698,49810.0,4,2,1755
1,125,2800,27225.2,2,2,2017
3,75,1422,15820.0,3,2,1095
3,75,1461,15000.0,3,2,1095
2,90,898,10980.0,5,1,1040
10,110,1896,26542.71,5,2,1645
9,110,1587,18270.0,5,1,1176
5,64,1896,10756.24,3,2,1070
9,75,1896,12786.0,5,1,1125
9,90,1968,27500.0,5,2,1340
3,140,1968,30360.0,3,2,1320
2,100,1995,20127.9,5,2,1410
3,75,1360,12110.0,5,1,1005
1,84,1206,11285.0,4,1,1080
1,100,1560,22300.0,5,2,1260
10,140,1991,27485.0,5,2,1687
2,150,2199,35953.51,4,1,1410
1,100,1560,24550.0,5,2,1235
4,150,1968,30489.68,3,2,1395
1,105,1896,23450.0,5,2,1429
3,110,1997,18340.0,5,1,1243
3,115,1582,20550.0,5,2,1266
1,100,1896,16650.0,3,2,1144
2,94,1399,11555.0,5,1,1060
11,102,2461,19082.13,2,2,1582
1,8,49,2599.0,0,1,95
3,90,1360,16030.0,5,1,1170
3,90,998,18950.0,5,1,1185
3,90,1364,13200.0,5,2,980
3,150,2499,23780.0,4,1,1710
2,64,1896,13500.0,5,2,1055
3,90,1769,10054.93,5,2,880
3,105,1896,20430.0,5,2,1310
7,120,1870,22110.0,5,2,1430
4,105,400,12660.0,5,2,350
8,60,1124,9153.41,5,1,910
7,100,1595,16852.38,5,1,1285
7,100,1995,23340.0,5,1,1450
10,110,1598,19940.0,5,1,1250
6,136,1870,23100.0,5,2,1295
27,165,2696,27480.21,5,2,1986
1,68,1398,15089.99,5,2,1125
1,107,2446,22539.16,5,2,1945
1,100,1896,20314.21,5,2,1316
6,100,1197,13740.0,4,1,1089
6,100,1560,17490.0,4,1,1182
4,60,1753,9538.06,5,2,1057
1,120,1870,27585.0,2,2,1425
6,90,1905,15433.99,5,2,1152
2,110,1598,21000.0,5,1,1320
3,150,1995,43620.0,5,2,1807
3,116,2499,25837.51,2,2,2380
3,116,2286,28344.6,2,2,1769
3,116,1461,23700.0,2,2,1365
3,75,1390,12046.0,5,1,1057
5,142,1798,27600.0,5,1,1270
3,102,1559,24880.0,3,1,1205
4,110,1968,25160.0,5,2,1345
10,90,1560,20330.0,5,2,1230
7,125,2298,30916.0,5,2,1978
7,90,1560,18770.0,5,2,1344
2,100,1870,19300.0,5,2,1320
1,96,1399,12390.0,5,1,1079
1,105,1461,21100.0,5,2,1205
1,115,2499,25302.61,5,2,1735
2,115,1560,24150.0,5,2,1390
2,80,1870,20390.0,5,2,1290
1,85,1461,19050.0,3,2,1175
2,140,1968,24230.0,3,2,1281
1,140,1968,34180.0,4,2,1470
2,90,1905,23688.52,5,2,1640
2,90,1896,25980.0,5,2,1375
2,95,1560,20700.0,4,2,1270
4,90,1997,18340.0,5,2,1243
6,90,1364,20849.99,5,2,1195
4,85,1461,13470.0,5,2,1255
2,99,1590,11573.69,4,1,945
10,100,1968,25750.0,5,2,1380
1,140,1968,32300.0,4,2,1430
2,130,1956,28190.0,5,2,1538
8,105,1896,24525.0,5,2,1389
1,90,1560,18473.1,5,2,1182
2,80,1422,14370.0,5,2,1100
3,110,1598,18945.0,5,1,1175
3,110,1587,19460.0,5,1,1204
6,110,1896,19035.0,4,2,1286
6,110,1461,12950.0,4,2,980
9,100,2663,23138.97,5,2,1850
1,100,1870,15956.87,2,2,1105
2,110,1968,26840.0,4,2,1435
1,110,2497,27381.0,5,2,1984
1,110,1560,21170.0,5,2,1307
6,6,49,1682.23,0,1,95
1,140,1910,23700.0,3,2,1290
1,90,1461,19600.0,5,2,1170
2,110,1598,28451.54,5,2,1315
6,136,1997,29100.0,4,2,1580
7,70,1398,15160.0,5,2,1049
2,137,2402,27680.0,5,2,2067
9,120,1560,28399.99,5,2,1565
1,114,1560,22250.0,5,2,1275
2,90,1896,22100.0,3,2,1251
3,4,49,865.16,0,1,60
2,115,1753,19595.0,4,2,1316
2,184,2926,42852.16,5,2,1760
1,70,1867,13230.0,5,2,1010
2,136,1997,30540.0,5,2,1623
1,90,1560,18000.0,3,2,1197
7,5,49,1778.0,0,1,72
1,125,1798,23800.0,4,1,1294
3,15,125,4199.0,0,1,159
2,105,1896,18009.23,5,2,1250
1,105,1598,20290.0,3,2,1239
1,105,1896,22450.0,5,2,1320
7,100,1896,14873.3,5,2,1165
1,75,1149,7200.0,5,1,975
1,100,1896,23640.0,4,2,1361
2,120,1597,28900.0,5,2,1541
3,136,1199,22300.0,4,2,1235
8,68,1896,12170.5,5,2,1070
8,68,1870,22645.0,5,2,1250
1,125,2977,26962.0,2,2,1860
3,120,1910,24480.0,5,2,1553
9,125,2151,33805.3,4,2,1410
5,105,1598,24425.0,5,2,1239
3,140,1968,28220.0,5,2,1380
8,130,1998,24450.0,5,2,1430
2,105,1896,24040.0,4,2,1345
5,150,1991,27956.2,4,1,1360
6,138,1591,26500.0,3,1,1379
5,100,1896,15486.0,5,2,1165
4,105,1896,22455.0,5,2,1251
1,115,1896,24954.02,4,2,1465
5,110,1997,23498.82,5,2,1475
3,102,2461,21991.03,4,2,1610
2,64,1896,12786.0,5,2,1125
1,130,1870,23100.0,4,2,1295
10,68,998,11420.0,5,1,805
10,68,1560,25879.99,5,1,1374
3,170,1956,33200.0,5,2,1874
4,92,1995,34500.0,3,2,1430
8,4,49,605.56,0,1,50
1,140,1968,23255.0,5,2,1281
2,150,1910,33040.0,3,2,1320
2,88,1386,14700.0,5,1,957
2,71,1868,18500.0,5,2,1267
1,90,1598,19400.0,5,2,1365
1,100,1390,14400.0,3,1,1049
1,130,1998,24450.0,4,2,1418
2,80,1870,17210.0,4,2,1140
1,90,1560,26710.0,5,2,1661
2,110,2799,40243.77,2,2,1490
5,60,1686,10205.19,3,2,1035
2,69,1242,14150.0,5,1,1030
2,70,1398,16250.0,5,2,1011
5,68,1560,21650.0,5,2,1275
1,105,1598,27150.0,3,2,1280
3,80,1461,20710.0,5,2,1340
9,90,1398,16240.0,5,1,1163
4,90,1905,14460.35,5,2,1230
3,112,2497,35190.22,4,2,1450
3,112,1560,20700.0,4,2,1287
2,110,1598,19250.0,5,2,1250
4,90,1598,18200.0,3,2,1090
3,143,1995,34150.0,5,2,1490
2,90,1560,20370.0,5,2,1243
2,90,1422,14218.0,5,2,1106
1,90,1598,19170.01,5,2,1225
2,95,696,8200.0,0,1,161
2,100,1870,19082.13,5,2,1290
1,110,1587,12520.0,3,1,970
2,90,1896,14760.96,5,2,1145
1,90,1896,21846.79,4,2,1370
3,100,1968,31974.46,4,2,1366
2,88,1360,18562.44,5,1,1106
4,69,1560,16400.0,5,2,1161
2,70,1868,12993.88,3,2,1155
2,100,1598,12801.56,4,1,1060
3,60,1124,10042.45,5,1,825
2,85,1390,15620.0,5,1,1000
3,90,1560,19120.0,5,2,1228
8,110,1598,17480.65,5,2,1095
8,102,1490,15810.0,5,1,1020
3,90,1422,18159.99,5,2,1156
4,90,1597,11413.22,5,1,1096
5,100,1598,13246.31,5,1,1120
8,70,1560,16150.0,5,2,1205
8,70,1896,16648.04,5,2,1232
1,20,271,4280.0,0,1,205
1,20,883,9600.0,0,1,251
1,20,249,4795.0,0,1,226
3,75,1149,8890.0,4,1,975
4,71,1905,14009.59,2,2,1200
2,4,49,865.16,0,1,60
8,60,1598,19170.0,3,1,1195
20,100,2231,30900.0,5,2,1590
3,51,796,8400.0,5,1,776
2,110,1461,16750.0,5,2,1205
7,60,1753,11347.11,4,2,1030
13,95,1396,10547.76,5,1,1030
6,60,1299,8324.02,5,1,880
6,75,1343,9616.0,4,1,944
7,185,2902,28715.0,5,2,2018
16,84,2820,15500.1,5,2,1985
3,90,1896,19971.63,4,2,1324
3,22,125,2461.14,0,1,105
5,100,1339,15900.0,5,1,1074
1,90,1248,13675.0,5,2,1145
1,90,1397,7482.6,5,2,770
3,90,1753,17110.0,5,2,1596
5,68,2953,24875.94,5,2,2000
5,68,2198,28370.0,5,2,1680
7,75,1905,17231.02,5,2,1417
1,82,1995,18589.3,5,2,1430
3,70,1198,11824.67,5,1,1052
4,90,1997,15360.67,5,2,1230
1,12,124,2125.0,0,1,97
1,140,1968,29780.0,4,2,1518
2,27,279,5089.0,0,1,169
3,90,1896,18550.0,5,2,1290
1,115,2477,25774.81,4,2,1765
4,115,1896,27874.94,5,2,1395
1,100,2477,18884.0,4,2,1735
1,9,125,2399.0,0,1,122
7,58,1527,10922.01,5,2,910
1,127,2798,25920.0,5,2,1975
2,9,125,1639.0,0,1,105
5,60,1769,11076.65,3,2,945
1,105,1461,19670.0,5,2,1205
1,69,1242,15650.0,3,1,865
3,77,1396,16030.0,5,2,1270
1,105,1910,15235.0,4,2,1305
1,27,279,5129.0,0,1,167
1,27,125,2649.0,0,1,135
2,69,998,14750.0,5,1,875
7,25,398,7109.0,0,2,180
8,101,1594,11569.48,5,1,1190
4,85,1461,16915.0,5,2,1248
5,70,1398,13970.0,3,2,1078
2,105,1910,15028.0,4,2,1320
6,100,1595,16329.5,5,1,1207
1,90,1896,15995.0,5,2,1266
6,140,1968,22855.0,5,2,1470
6,70,1248,13200.0,5,2,1060
1,90,1598,21049.99,3,2,1135
2,120,1870,25260.0,5,2,1350
6,102,1905,19022.03,5,2,1350
5,120,1910,24370.0,5,2,1520
1,85,1390,15170.0,5,1,1000
2,65,1461,15120.0,5,2,1085
1,23,250,3399.0,0,1,146
1,45,599,8630.0,3,1,800
6,122,2298,30933.98,5,1,1816
7,115,1731,20404.36,4,1,1345
1,60,1391,9669.2,5,1,925
4,60,1868,12610.0,4,2,945
6,50,1095,6070.22,5,1,750
5,71,1364,17480.0,5,2,1115
4,120,2953,26932.6,2,2,2025
5,150,2464,28255.0,5,2,1940
3,85,1248,12485.0,5,1,1029
1,82,1199,18400.0,5,1,1055
2,75,1199,17534.99,5,2,1057
2,100,1560,24535.0,5,2,1374
2,100,1461,23400.0,5,2,1490
1,115,2499,22417.75,3,2,1620
2,15,124,3399.0,0,1,149
4,100,1598,15830.66,4,1,1224
8,75,1390,13326.0,5,1,1094
2,135,2464,24470.0,5,2,1745
5,108,2953,20225.79,6,2,1802
2,120,1597,25300.0,5,2,1307
5,136,1998,22050.0,5,2,1431
1,100,1995,18350.0,3,2,1250
2,120,2198,29290.0,2,2,1855
9,95,1689,21100.0,5,2,1085
1,71,1868,14890.0,4,2,1185
4,110,2143,29850.0,2,1,1455
6,86,2953,21179.67,6,2,2040
6,86,2283,15418.08,6,2,1310
1,125,2800,25589.6,5,2,1862
4,100,1870,24050.0,5,2,1781
4,60,1390,9420.24,3,1,995
1,88,2461,20743.85,4,2,1610
5,63,1910,13305.0,4,2,1275
4,99,2476,20800.0,4,2,1847
7,109,2148,25989.8,2,2,1600
8,105,1896,22600.0,5,2,1444
7,150,2598,30170.81,4,1,1445
1,99,2477,26486.6,5,2,1910
1,90,1461,21717.08,6,2,1260
3,100,1870,19983.65,5,2,1300
4,60,1149,12450.0,5,1,935
4,60,1896,19178.3,5,1,1532
3,100,1998,18770.0,5,2,1380
3,100,1995,23900.0,5,2,1465
1,100,1896,16206.0,5,2,1165
4,100,1870,17700.0,5,2,1290
4,100,1461,23100.0,5,2,1295
2,190,2354,29100.0,4,1,1344
4,100,1995,20515.0,5,2,1428
4,110,1560,19270.0,5,1,1316
3,95,1560,19950.0,5,2,1263
1,117,1598,17055.0,4,1,1300
2,82,1560,18465.0,5,2,1338
5,71,1896,19889.0,5,2,1290
2,110,1781,23510.0,3,2,1160
2,110,1995,16790.0,3,2,1245
3,81,1149,11230.0,5,1,900
4,115,1560,20950.0,5,2,1269
1,95,1397,16330.0,3,1,1060
3,75,1422,13140.0,3,2,1128
3,70,1867,12060.0,3,2,1010
5,137,1997,23970.0,4,1,1415
5,137,1998,16786.27,4,1,1696
5,137,1242,15225.0,4,1,980
10,85,1341,12350.0,5,1,997
4,110,1560,22190.0,5,2,1270
3,75,1896,11467.31,5,1,1058
13,98,1497,16950.0,5,1,1179
4,110,1753,17110.0,5,2,1401
10,105,1896,19500.0,5,2,1405
10,105,1896,11749.79,5,2,1042
2,75,1461,16150.0,5,2,1071
6,100,1896,12170.5,3,2,1070
1,105,1497,15400.0,3,1,875
5,128,1998,20876.16,4,1,1280
5,100,1686,20670.0,5,2,1305
1,130,1896,27510.0,4,2,1387
1,116,1599,14670.71,3,1,1270
4,71,1868,16225.0,5,2,1159
5,100,1686,22110.0,4,2,1305
3,105,1422,18540.0,5,2,1161
3,105,1868,16960.56,5,2,1450
3,105,1686,12020.0,5,2,1045
11,125,999,20400.0,5,1,1241
13,90,2497,29264.6,4,2,1230
13,90,1796,30013.28,4,2,1425
13,90,2500,24190.74,4,2,1690
4,80,1422,13497.04,5,2,1131
1,85,2188,19953.6,5,2,1335
2,95,1461,20900.0,5,2,1385
5,80,1461,18645.0,5,2,1195
5,80,1896,11160.51,5,2,1095
2,100,1896,16407.29,4,2,1171
13,100,2874,23878.21,5,2,1906
13,100,2148,32398.94,5,2,2335
6,90,1597,8900.99,5,1,915
6,90,1360,15145.0,5,1,1089
2,150,1970,25065.0,5,1,1375
1,100,1753,19100.0,4,2,1251
1,70,2496,15199.6,5,2,1597
12,110,1896,19502.84,3,2,1260
12,110,1596,17360.0,3,2,1131
3,95,1560,20125.0,5,2,1257
6,65,2148,23258.0,5,1,1690
2,100,1870,16077.07,2,2,1115
4,105,1597,15805.0,5,1,1150
4,105,1596,18430.0,5,1,1297
2,90,1461,12630.0,5,2,1083
1,82,1341,9255.59,5,1,945
4,114,1493,17128.84,3,1,1075
12,116,2286,25908.6,2,2,1609
12,116,2998,40757.2,2,2,2305
12,116,1560,22150.0,2,2,1290
4,90,1248,14612.0,3,2,1130
2,90,1598,14093.73,2,1,1010
2,105,1461,19170.0,3,2,1190
2,88,1753,16341.52,5,2,1350
17,115,2402,31030.0,5,2,1966
5,85,1461,18020.0,5,2,1215
10,90,2497,30531.41,4,2,1320
18,55,1196,5081.27,4,1,750
7,64,1896,12210.0,5,2,1133
4,51,796,8400.0,5,1,776
1,116,2148,32250.0,4,2,1430
4,72,645,6799.0,0,1,195
7,68,1905,15235.66,3,2,1307
9,90,1905,13823.28,5,2,1185
6,115,1910,18710.0,5,2,1320
6,60,1700,12957.82,4,2,1055
2,90,1997,16209.0,5,2,1280
7,116,1995,30500.0,5,2,1410
7,116,1399,13550.0,5,2,1077
9,5,49,2049.0,0,1,102
8,140,1997,30150.0,5,2,1557
5,4,50,2599.0,0,1,116
15,82,1199,13700.0,4,1,1041
23,92,4400,42185.0,0,2,4800
5,86,1580,11431.25,4,1,1035
6,110,1997,24240.0,4,2,1410
2,170,2397,40123.11,4,1,1500
6,90,1997,15029.0,4,2,1185
6,100,1870,22810.0,5,2,1678
2,125,2664,27264.0,3,2,1750
4,80,1390,11058.62,5,1,965
