Seniority,Power,Cylinder_capacity,Value_vehicle,N_doors,Type_fuel,Weight,Cluster
4,90,1997,27050.0,5,1,1620,1
3,115,1753,18705.0,3,2,1388,2
4,75,1199,13220.0,3,1,935,2
14,82,2148,22144.4,4,2,1685,1
1,92,1560,16210.0,5,2,1202,2
8,115,1998,21000.0,5,2,1421,1
2,90,1597,11413.22,5,1,1096,2
4,115,1598,18445.0,5,1,1175,2
4,115,1360,13250.0,5,1,1025,2
4,115,1461,15910.0,5,1,1095,2
3,184,4966,103200.0,5,2,1925,1
5,140,1910,22010.0,3,2,1210,1
5,140,1956,26505.0,3,2,1538,1
2,90,1422,13497.04,4,2,1131,2
3,22,248,3999.0,0,1,137,0
2,136,2996,44385.71,4,2,1490,1
2,136,1461,10325.0,4,2,1090,2
1,80,1461,16800.0,5,2,995,2
2,64,1896,12477.01,4,2,1135,2
1,110,1197,21319.99,5,1,1213,2
1,140,1997,22800.0,5,1,1356,1
1,140,1298,12750.0,5,1,830,2
1,120,1870,25260.0,5,2,1350,1
33,100,1870,24050.0,5,2,1781,2
5,45,1196,8486.29,5,1,733,2
5,45,1590,12026.25,5,1,1050,2
5,45,2496,39480.0,5,1,1575,1
1,115,1910,28352.0,5,2,1355,1
4,11,124,2499.0,0,1,152,0
26,120,1560,27420.0,5,2,1422,2
26,120,1560,23750.0,5,2,1318,2
6,129,1794,22000.0,5,1,1355,1
6,129,999,22210.0,5,1,1159,2
10,75,1390,12466.0,5,1,1057,2
8,110,1598,22910.0,5,1,1270,2
1,90,1896,16587.93,5,2,1195,2
3,105,1896,27130.0,3,2,1280,1
4,85,1248,14165.82,5,1,1029,2
4,85,1397,16880.0,5,1,1159,2
4,130,2299,17415.41,5,2,1600,1
4,100,1870,21636.44,5,2,1310,2
32,71,1905,13312.42,3,2,1155,2
32,71,1998,21930.0,3,2,1418,2
11,110,1560,25149.77,4,2,1428,2
2,110,1560,25006.0,3,2,1090,2
5,110,1997,21110.0,5,2,1421,2
3,92,1328,13018.0,3,1,970,2
7,110,1587,17250.0,5,1,1176,2
1,90,1364,17750.0,5,2,1260,2
4,100,1595,15157.53,5,2,1220,2
9,6,150,2490.0,0,1,112,0
3,82,1199,15700.0,5,1,1055,2
3,110,1598,19100.0,5,1,1175,2
1,113,2998,37870.97,5,2,1560,1
29,110,1461,22200.0,5,2,1306,2
4,90,1753,16140.0,5,2,1349,2
3,125,1364,17385.0,4,1,1290,2
1,87,1598,9927.0,4,1,1055,2
1,65,1870,10637.91,5,2,995,2
18,72,2685,42623.11,5,1,1650,1
19,55,999,7800.0,5,1,830,2
19,55,1422,20730.0,5,1,990,2
19,55,1560,19350.0,5,1,1310,2
9,110,1299,9070.0,3,1,935,2
15,51,796,7600.0,5,1,776,2
13,105,2953,21066.0,2,2,1695,1
8,90,1560,20265.0,5,2,1344,2
8,90,1769,11582.5,5,2,945,2
3,125,2172,23050.0,5,2,1495,1
3,110,1896,25670.0,4,2,1418,1
7,71,999,11550.0,3,1,750,2
8,5,49,1531.0,0,1,89,0
2,125,1781,24731.65,4,1,1310,1
2,110,1753,16440.0,4,2,1280,2
8,68,1398,15100.0,5,2,1070,2
3,110,1587,15580.0,5,1,1176,2
2,71,1364,18070.0,4,2,1185,2
15,70,1398,14120.0,5,2,1022,2
15,70,1390,10307.36,5,2,940,2
15,70,1905,12230.6,5,2,1155,2
3,75,1560,20195.0,5,2,1360,2
1,55,1124,7109.97,5,1,765,2
6,85,1405,8883.04,5,1,965,2
1,80,1461,14100.0,5,2,980,2
2,95,1248,10297.5,5,2,1240,2
4,115,1762,18930.68,3,1,1260,2
1,100,1686,17750.0,5,2,1380,2
1,90,1461,12530.97,5,2,1205,2
23,170,2143,39825.0,4,2,1550,1
23,170,1240,13100.0,4,2,980,2
3,125,1686,22850.0,5,2,1428,1
1,136,1997,23760.0,5,2,1306,1
4,130,1995,25915.0,5,2,1462,1
3,75,1560,18010.0,4,2,1407,2
2,100,1910,14814.95,3,2,1245,2
4,72,1983,20825.07,4,2,1140,2
5,80,1422,14938.0,5,2,1106,2
8,92,1199,17860.0,5,1,1120,2
6,136,1997,28490.0,5,2,1623,1
1,90,1560,17150.0,3,2,1197,2
8,100,1196,12500.0,5,2,1055,2
23,103,1599,15850.0,5,1,1323,2
23,103,1599,15500.0,5,1,1323,2
2,125,1686,22850.0,5,2,1428,1
4,90,1905,15962.88,4,2,1140,2
1,100,1995,21670.0,5,2,1495,1
2,163,1589,16480.0,4,2,1105,2
2,163,2198,27850.0,4,2,1770,1
26,77,1368,13860.0,5,1,1040,2
1,75,1390,12380.0,4,1,1038,2
2,102,2148,21390.4,4,2,1630,1
4,245,2993,51454.77,2,2,1540,1
3,61,1124,12275.0,5,1,978,2
1,92,1560,21300.01,5,2,1090,2
1,90,1905,16702.13,5,2,1151,2
1,90,1461,21699.99,5,2,1170,2
2,150,2199,38100.0,5,2,1484,1
2,150,1248,14700.0,5,2,1105,2
7,90,1598,26721.54,3,1,1230,2
20,110,1398,13580.0,5,1,1130,2
1,110,1896,17768.36,5,2,1170,2
2,204,3222,71100.0,4,2,1850,1
2,204,3222,68000.0,4,2,1905,1
2,204,1905,18418.14,4,2,1435,1
27,90,1997,18340.0,5,2,1243,2
2,220,2976,41200.0,5,1,1570,1
21,110,1896,25753.37,4,2,1350,2
8,60,1149,11230.0,5,1,900,2
4,82,1493,14800.0,5,2,1370,2
4,90,1896,11455.0,5,2,1105,2
1,90,1197,17129.99,5,1,1089,2
3,11,113,1995.0,0,1,97,0
1,85,1248,17835.0,5,1,1040,2
3,120,1498,22375.0,5,2,1268,2
5,110,1968,26840.0,4,2,1435,1
22,90,1991,31800.0,5,2,1360,1
22,90,2231,25200.0,5,2,1485,1
1,120,1598,23020.0,5,2,1320,2
3,90,1997,18037.63,5,2,1249,2
3,100,1595,14859.35,5,1,1080,2
7,165,2696,29388.0,5,2,2034,1
9,130,1870,29800.0,5,2,1350,1
4,90,1598,16270.0,5,2,1095,2
10,90,1995,16377.58,5,2,1230,2
2,95,1390,14070.0,5,1,1080,2
8,54,973,9111.34,3,1,940,2
8,54,1896,12720.0,3,1,1055,2
8,54,1560,18465.0,3,1,1338,2
3,109,2148,24766.0,5,2,1790,1
1,142,1975,18550.0,5,1,1462,1
1,142,1753,17480.0,5,1,1213,2
3,110,1997,23080.0,4,2,1410,1
3,122,1995,26000.0,5,2,1310,1
3,122,1595,13624.94,5,2,1145,2
7,90,1753,15910.0,4,2,1577,2
3,120,1870,27160.0,5,2,1385,1
3,130,1896,24650.0,4,2,1375,1
1,120,1910,27470.0,5,2,1428,1
5,130,1896,29010.0,4,2,1395,1
3,80,1870,16750.0,4,2,1140,2
1,86,1341,11450.0,5,1,1035,2
7,100,2463,24145.0,2,2,1617,1
2,136,1968,31840.0,4,2,1475,1
8,115,1781,31520.0,5,2,1390,1
9,69,2496,12861.66,4,2,1462,2
3,90,1461,12530.0,5,2,1090,2
4,95,2198,28670.01,5,2,1845,1
4,65,1461,12012.43,5,2,995,2
2,109,2148,25883.08,5,2,1840,1
3,136,1998,22800.0,5,1,1290,1
1,60,1769,11683.68,4,2,970,2
1,125,2172,23050.0,5,2,1495,1
3,115,1896,31380.0,5,2,1608,1
1,64,1896,12706.0,5,2,1125,2
1,64,1970,22700.0,5,2,1270,2
8,50,1118,8798.82,5,1,910,2
1,75,1390,14685.0,5,1,1021,2
5,68,998,12030.0,5,1,850,2
1,140,1968,35870.0,4,2,1540,1
2,110,1870,25200.0,5,2,1350,1
2,65,1870,17200.0,5,2,1275,2
1,70,1248,14800.0,5,2,1060,2
3,110,1997,22580.0,4,2,1410,1
1,105,1896,18091.0,5,2,1218,2
2,70,1398,12160.0,5,2,1049,2
1,90,1364,19367.0,5,2,1260,2
2,105,1598,26554.58,4,2,1499,1
1,80,1461,17595.0,5,2,1195,2
1,90,898,18400.0,5,1,1101,2
1,90,1560,19280.0,5,2,1318,2
1,75,1248,15014.7,5,2,1270,2
3,90,1498,10812.21,5,1,1170,2
3,90,1896,23289.22,5,1,1361,2
1,75,1686,16060.0,5,2,1318,2
2,95,1332,13550.0,3,1,940,2
3,90,1997,17920.0,3,2,1243,2
14,40,903,5409.11,3,1,680,2
14,40,1995,23340.0,3,1,1450,2
14,150,1984,29770.0,4,1,1350,1
3,95,1368,16220.0,4,1,1150,2
1,115,1596,17650.0,5,1,1257,2
4,110,1560,23950.0,5,2,1489,2
6,110,1896,15920.81,3,2,1125,2
6,110,1998,38150.0,3,2,1415,1
6,110,1868,13260.0,3,2,970,2
2,110,1560,24850.0,5,2,1530,1
11,60,1299,7903.31,3,1,860,2
2,95,898,17039.99,5,1,1082,2
1,110,1896,23439.47,3,2,1255,1
11,139,1997,18006.32,4,1,1280,2
11,139,1242,9900.0,4,1,875,2
11,139,1199,21192.1,4,1,1274,2
8,140,1997,28148.64,5,2,1655,1
8,140,2497,27381.0,5,2,1984,1
4,100,1896,19767.29,3,2,1280,2
1,90,1461,11990.0,5,2,1033,2
17,99,1560,20610.0,5,2,1275,2
17,99,1560,25385.0,5,2,1374,2
3,136,2184,34320.0,5,2,1515,1
33,163,2231,34106.79,5,2,1836,1
14,60,1390,9420.24,3,1,995,2
2,60,1242,9625.0,5,1,875,2
3,90,1997,20224.0,5,2,1755,1
9,70,1398,13970.0,3,2,1078,2
3,95,2143,29387.27,4,2,1820,1
2,75,1390,14030.0,4,1,1090,2
2,70,1198,13376.0,5,1,1052,2
5,75,999,14874.69,5,1,1055,2
1,140,1997,31960.75,5,2,1655,1
4,5,395,6799.0,0,1,213,0
13,90,1560,22850.0,5,2,1290,2
6,140,1968,28580.0,4,2,1454,1
5,166,2982,41220.0,5,2,1865,1
2,90,1461,21525.9,5,2,1390,2
3,71,1905,14637.55,5,2,1112,2
1,112,2497,35190.22,4,2,1450,1
3,60,1242,11400.0,3,1,945,2
2,90,1896,26000.0,3,1,1200,2
2,90,2148,23913.4,3,1,1770,1
6,90,1461,15880.0,3,2,1090,2
3,90,1997,19555.0,3,2,1204,2
2,39,583,7810.0,0,1,195,0
4,115,1598,21280.0,5,1,1445,2
9,130,2198,32240.01,5,2,1925,1
2,100,1590,17369.25,5,2,985,2
2,22,244,3699.0,0,1,171,0
3,130,1905,17236.0,3,2,1665,1
6,100,1753,19100.0,4,2,1251,2
2,90,1248,18250.01,4,2,1270,2
15,60,1149,11100.0,5,1,900,2
4,64,1896,13070.0,4,2,1135,2
3,150,1968,31064.21,5,2,1320,1
10,113,1598,17100.0,4,1,1285,2
4,86,1341,11450.0,5,1,1035,2
4,136,1499,21950.01,3,1,1085,2
8,75,1422,15050.0,5,2,1135,2
4,165,2696,31395.0,5,2,1897,1
6,70,1299,10550.0,3,1,905,2
4,92,1560,17890.0,5,2,1179,2
17,100,1896,13785.0,3,2,1142,2
1,69,1242,10750.0,3,1,865,2
2,65,1686,12080.0,3,2,1125,2
1,60,1299,9411.85,5,1,1034,2
2,67,1952,14153.84,5,2,1535,2
10,102,1595,26890.0,2,1,1300,2
4,84,1206,11050.0,3,1,1030,2
3,85,1461,15950.0,5,2,1100,2
2,110,2953,25085.09,2,2,2035,1
3,231,2987,63321.93,5,2,1820,1
5,60,1242,9930.0,3,1,860,2
5,86,1197,19934.17,5,1,1065,2
7,136,1951,34900.0,4,2,1490,1
7,63,1193,5998.1,3,1,890,2
4,75,1461,10500.0,5,2,1090,2
14,87,1598,10225.0,5,1,1095,2
2,110,1461,24000.0,5,2,1434,2
12,163,1995,29000.0,5,2,1340,1
12,163,1242,15583.48,5,2,990,2
3,85,1197,17190.0,5,1,1090,2
2,100,1870,19382.64,5,2,1325,2
5,116,1686,10205.19,4,1,1035,2
5,116,999,17430.0,4,1,1109,2
1,62,1063,8999.0,0,1,275,0
3,70,1248,17415.0,5,2,1200,2
5,117,1598,21250.0,5,1,1297,2
10,95,1368,14820.0,4,1,1150,2
7,109,2996,31183.51,4,2,1390,1
3,150,998,12799.0,0,1,202,0
13,110,2068,14431.5,5,2,1165,2
13,110,1598,32950.0,5,2,1441,1
2,105,1896,20207.5,4,2,1475,2
2,105,2148,29225.04,4,2,1790,1
2,60,1769,11088.67,3,2,970,2
12,99,2477,24340.99,5,2,1915,1
6,90,1997,17280.0,5,2,1311,2
6,90,1560,17300.0,5,2,1165,2
3,4,50,1549.0,0,1,85,0
10,86,1997,19863.0,5,2,1780,2
6,110,2999,34680.0,5,2,2020,1
4,69,1867,17530.0,5,2,1354,2
4,9,49,2285.0,0,1,98,0
29,126,1596,14700.0,5,2,1325,2
29,126,1598,20045.0,5,2,1175,2
5,120,1997,26175.86,5,2,1841,1
5,120,1997,19790.0,5,2,1243,2
18,60,1149,11230.0,5,1,900,2
8,71,1587,25000.0,3,2,1453,2
1,100,1870,15806.62,5,2,1145,2
1,4,49,1899.0,0,1,78,0
2,75,1360,12200.0,3,1,950,2
2,85,1197,17190.0,5,1,1090,2
3,7,49,2375.0,0,1,98,0
7,85,1390,14000.0,5,2,1065,2
22,90,1598,9203.96,3,1,885,2
31,100,999,17530.0,5,1,1190,2
31,100,1360,14280.0,5,1,1139,2
1,110,1587,16410.0,3,1,1176,2
22,70,999,15260.0,4,2,1210,2
1,80,1388,14555.0,5,1,1069,2
14,110,1587,15450.0,3,1,1071,2
14,110,1598,17350.0,3,1,1070,2
14,110,1242,13950.01,3,1,865,2
2,105,1242,15350.0,5,2,966,2
2,105,2685,45000.0,5,2,2100,1
8,110,1598,17250.0,5,1,1250,2
9,90,1495,12861.66,5,1,1040,2
6,90,1997,18229.0,5,2,1250,2
6,90,1991,22215.0,5,2,1560,2
8,100,2179,22299.0,5,2,2010,1
3,17,250,2299.0,0,1,150,0
6,85,1461,20140.0,5,1,1320,2
27,68,2970,25520.0,0,2,1850,1
1,60,1171,8414.17,3,1,825,2
10,136,1997,31600.0,5,2,1538,1
10,136,2970,24550.0,5,2,2050,1
6,71,1868,12873.68,4,2,1185,2
10,100,1560,24235.01,5,2,1374,2
1,105,1598,19610.0,5,1,1240,2
5,105,1149,9315.69,5,2,880,2
5,100,1597,14484.39,5,1,1090,2
3,30,1347,33252.0,0,2,620,0
3,75,1360,11470.0,3,1,950,2
6,120,1997,26430.0,5,2,1702,1
18,115,1595,26783.35,5,2,1295,2
18,115,1298,14880.0,5,2,860,2
3,12,149,2487.59,0,1,111,0
5,68,1896,17142.05,4,2,1505,2
5,100,1598,33910.0,5,1,1901,1
12,109,1560,22840.0,2,2,1391,2
6,90,1199,28250.0,5,2,1250,2
2,80,505,12500.0,5,1,400,2
2,80,1461,18860.0,5,1,1340,2
5,115,1198,21150.0,5,1,1205,2
1,120,1910,23690.0,5,2,1350,1
6,100,1560,23439.99,5,2,1374,2
1,75,1390,13973.53,5,1,1085,2
4,12,125,3899.0,0,1,161,0
14,125,2663,25248.52,5,2,1855,1
14,125,1590,23277.26,5,2,1285,2
23,120,1248,13715.0,5,2,941,2
4,105,1461,22170.0,5,2,1306,2
6,75,1870,12471.0,5,2,1065,2
6,105,1870,25320.0,5,2,1954,1
26,86,1498,9988.82,3,1,1077,2
4,116,1796,26937.0,2,1,1250,1
1,75,1499,13865.0,4,2,1230,2
6,95,1997,18790.0,2,2,1250,2
6,95,1896,13365.0,5,2,1109,2
3,105,1896,23190.0,5,2,1424,1
2,75,1149,14650.0,5,1,1009,2
4,95,999,15930.0,5,1,1110,2
10,65,1870,13011.91,5,2,1110,2
5,69,1242,10750.0,3,1,865,2
3,120,1896,24644.2,2,2,1725,1
2,82,1199,16700.0,3,1,1075,2
1,150,1995,34100.0,5,2,1505,1
4,114,1769,14754.0,5,1,1215,2
4,109,1560,22590.0,5,2,1344,2
1,163,1995,42364.0,5,2,1715,1
3,123,1783,22300.0,5,1,1280,2
14,128,1997,30045.0,5,2,1686,1
10,99,1560,21080.0,5,2,1160,2
10,99,1248,21107.03,5,2,1270,2
1,122,1390,19810.0,3,1,1205,2
5,109,1560,22590.0,5,2,1344,2
5,109,1700,12801.56,5,2,1135,2
1,100,1839,16970.0,5,1,1275,2
4,63,995,8200.0,5,1,796,2
3,20,239,2860.22,0,1,123,0
1,81,1199,18272.1,5,1,1174,2
6,120,1870,23210.0,5,2,1430,1
2,97,1390,15570.0,6,1,1145,2
2,97,1870,14550.0,6,1,1110,2
1,88,1386,13850.0,5,1,957,2
7,73,1360,14910.0,5,1,1030,2
4,60,1389,10310.0,4,1,1065,2
2,5,49,2467.0,0,1,90,0
1,120,2953,28863.77,2,2,2035,1
12,92,1905,15866.72,5,2,1140,2
12,92,1968,21761.85,5,2,1564,2
6,115,1995,26840.0,5,2,1883,1
2,140,1968,32490.0,5,2,1592,1
29,75,1560,16860.0,5,2,1219,2
29,75,1398,14120.0,5,2,1022,2
5,70,1299,11970.0,5,1,1038,2
5,70,1769,12068.32,5,1,970,2
2,125,2982,30194.85,5,2,1810,1
3,90,1587,16640.0,4,1,1397,2
1,80,1240,13750.0,5,1,957,2
7,75,1560,17530.0,5,1,1165,2
2,112,2495,24425.13,3,2,2053,1
4,90,1560,21100.0,6,2,1410,2
7,80,1240,12400.0,3,1,975,2
3,90,1560,16050.0,3,2,1155,2
5,90,1461,18550.0,5,2,1121,2
4,10,125,2719.0,0,1,107,0
1,85,1390,12571.75,5,1,1053,2
12,140,1968,25890.0,3,2,1316,1
7,115,2926,48000.0,5,1,2080,1
2,130,1989,14574.54,3,1,1221,2
2,140,1997,27300.0,5,1,1476,1
10,70,1398,14420.0,5,2,1022,2
1,85,1461,15000.0,5,2,1100,2
1,85,1870,21545.0,5,2,1270,2
5,110,1560,16550.0,5,2,1130,2
5,110,1598,22040.0,5,2,1260,2
1,110,1560,19925.0,5,1,1085,2
7,50,450,8549.0,0,1,131,0
3,120,1997,27150.0,5,2,1809,1
2,55,1239,8836.32,3,1,830,2
18,125,1596,20200.0,5,1,1194,2
4,60,1389,8900.99,3,1,970,2
4,110,1896,19751.12,5,2,1250,2
9,115,1996,27203.0,5,2,1678,1
6,85,1461,19125.0,5,2,1095,2
8,6,49,2599.0,0,1,89,0
3,129,1794,22000.0,5,1,1355,1
3,82,2148,19859.2,4,2,1625,2
3,100,1998,21610.0,5,2,1866,1
6,72,1997,31600.0,5,1,1538,1
6,90,1587,18014.92,4,1,1322,2
2,120,1870,23145.0,5,2,1270,1
4,105,1598,20290.0,5,1,1195,2
11,71,1905,13072.01,3,2,1155,2
4,90,1461,19550.0,5,2,1215,2
4,105,1598,17560.0,5,1,1272,2
5,83,1399,10445.0,5,1,995,2
5,83,1560,22150.0,5,1,1290,2
3,4,50,1199.0,0,1,99,0
1,64,1198,11726.0,5,1,1038,2
5,105,1598,17270.0,5,1,1057,2
2,11,125,2099.0,0,1,97,0
1,110,1560,23036.0,5,2,1313,2
6,177,2685,44600.0,4,2,1590,1
10,218,3199,48850.0,2,1,1475,1
12,120,1910,24720.0,5,2,1553,1
22,129,1794,23775.0,5,1,1355,2
4,105,1598,22800.0,5,2,1450,2
2,100,1910,18110.0,5,1,1395,2
3,105,1598,23550.0,5,2,1305,2
1,110,1598,16920.0,5,1,1250,2
1,136,1598,30871.11,5,2,1623,1
1,104,1997,18439.05,4,2,1561,1
6,110,2188,39250.0,5,1,1775,1
4,65,1870,16467.73,5,2,1250,2
3,136,1781,23480.0,5,2,1309,1
5,88,1753,16341.52,4,2,1320,2
4,71,1868,15201.0,4,2,1281,2
3,140,1968,40060.0,5,2,1665,1
10,84,1598,13754.49,3,1,1088,2
14,90,1560,22850.0,5,2,1290,2
1,12,125,2789.0,0,1,120,0
18,140,1968,25500.0,5,2,1454,1
2,90,1997,17901.0,5,2,1295,2
4,105,1910,15656.37,5,2,1270,2
4,105,1997,27050.0,5,2,1620,1
3,110,1686,22499.99,5,2,1733,1
3,110,1896,21360.0,5,2,1286,2
2,90,1248,21865.0,6,2,1270,2
10,170,1968,43120.0,5,2,1755,1
1,105,1197,18550.0,5,1,1275,2
7,63,1910,13041.6,5,2,1290,2
1,100,1870,24026.0,5,2,1677,1
2,71,1697,10968.47,5,2,1050,2
2,110,1560,23750.0,5,2,1530,2
19,120,1597,23400.0,5,2,1310,2
1,90,3900,25716.0,5,2,3270,1
7,150,1910,35990.0,5,2,1555,1
5,15,125,4199.0,0,1,172,0
6,136,1997,27740.0,5,2,1498,1
3,70,1461,12260.0,5,2,1205,2
3,70,1390,11705.0,5,2,1034,2
4,68,1700,13126.1,5,2,1130,2
4,68,998,8281.95,5,2,775,2
2,125,1749,22890.0,4,1,1400,1
5,140,1968,26520.0,5,2,1380,1
5,140,1398,15385.0,5,2,947,2
5,100,1360,11470.0,3,2,950,2
5,100,995,8300.0,3,2,855,2
4,100,1910,14905.1,5,2,1255,2
6,110,1197,16274.68,5,2,1107,2
3,115,2198,26430.0,5,2,1724,1
3,77,599,6099.0,0,1,191,0
13,120,1598,20352.3,5,2,1240,2
1,120,1598,22790.0,2,1,1342,1
9,106,1598,11028.57,3,1,1097,2
12,75,1199,11010.0,5,1,960,2
3,115,1598,25680.0,5,1,1265,2
3,115,954,8390.13,5,1,706,2
5,75,1360,11924.08,4,1,1125,2
7,136,1997,18340.0,4,2,1243,2
7,136,2178,27664.0,4,2,1485,1
8,100,1896,22510.0,5,2,1498,2
8,100,1598,25499.01,5,2,1310,2
6,100,1995,20515.0,5,2,1428,2
5,70,1248,14620.0,5,2,1295,2
8,60,1991,27100.0,3,1,1365,2
8,110,1896,20960.0,3,2,1204,2
8,80,1388,14900.0,3,1,979,2
12,60,1753,12314.74,5,2,1064,2
1,4,50,1549.0,0,1,85,0
3,15,124,5074.0,0,1,146,0
6,120,1598,19579.01,5,1,1220,2
18,110,1560,22290.0,5,2,1391,2
10,75,1390,12070.0,3,1,1025,2
4,24,248,4399.0,0,1,143,0
13,75,1390,13625.0,3,1,1034,2
13,75,1896,14669.73,3,1,1155,2
2,75,1149,12765.0,5,1,1090,2
3,136,1997,25936.26,5,2,1717,1
22,90,1997,18340.0,5,2,1243,2
16,88,1386,15650.0,5,1,1092,2
3,44,499,9799.0,0,1,225,0
23,188,2986,34476.96,4,1,1525,1
23,188,1998,19532.89,4,1,1135,1
1,71,1905,15007.27,5,2,1375,2
8,100,1686,20410.0,5,2,1305,2
19,110,1598,22150.01,5,2,1503,2
1,75,1248,16745.0,5,2,1180,2
2,55,1124,6749.37,3,1,765,2
9,95,1783,16395.61,5,1,1240,2
1,120,1870,27610.0,5,2,1350,1
8,218,2461,25245.08,5,1,1797,1
1,100,1595,19076.12,4,1,1185,2
18,119,6057,52999.0,0,2,5260,1
4,116,1997,21556.0,2,2,1300,1
29,51,1580,31025.01,5,1,1490,2
3,110,2967,50220.0,5,2,1805,1
9,90,1587,16105.89,5,1,1240,2
5,7,49,1628.0,0,1,95,0
4,90,1196,5344.95,5,2,750,2
3,100,1198,12012.0,0,1,258,0
1,140,1968,35500.0,5,2,1665,1
1,75,1343,9616.0,5,1,944,2
5,75,1149,13000.0,5,1,1090,2
3,95,1390,14070.0,5,1,1080,2
1,90,1997,17901.0,5,2,1295,2
1,90,1560,25419.99,5,2,1374,2
2,100,1686,14710.0,3,2,1080,2
1,70,1248,12730.0,3,2,1035,2
1,170,2685,45150.0,2,2,1570,1
2,75,1349,9772.46,4,1,1096,2
2,75,1360,13250.0,4,1,1138,2
3,143,1560,21700.0,4,1,1275,1
2,100,1896,23970.0,5,2,1260,2
10,60,1868,13260.0,4,2,970,2
5,68,1399,15475.0,5,2,1092,2
5,68,1598,20230.0,5,2,1265,2
1,47,449,8749.0,0,1,112,0
5,100,1896,13540.81,5,2,1124,2
2,82,1242,15350.0,5,1,966,2
2,68,1399,13390.0,5,2,1066,2
2,86,1398,16270.0,5,2,1022,2
7,136,1998,42756.0,2,1,1375,1
6,75,1390,8548.0,4,1,1050,2
4,90,1598,18931.88,5,1,1305,2
1,95,1397,17860.0,5,1,1271,2
12,72,1150,10515.0,5,1,990,2
6,128,1686,24000.0,5,2,1428,1
2,130,1998,35200.0,4,2,1502,1
5,116,1598,25400.01,3,2,1305,2
2,60,1149,11058.62,3,1,870,2
2,110,1997,24885.0,5,2,1385,1
30,110,1493,11775.0,5,1,1044,2
13,102,1493,15890.0,4,2,1270,2
4,68,1399,15520.0,5,2,1141,2
4,68,1596,18470.0,5,2,1297,2
7,90,1560,16395.0,5,2,1352,2
4,71,1905,13162.17,4,2,1185,2
7,120,1870,24810.0,5,2,1530,1
4,110,1997,18439.05,5,2,1561,2
4,230,3195,36550.0,5,1,1805,1
1,90,1560,20265.0,5,2,1344,2
1,105,1896,21350.0,5,2,1429,2
1,105,1896,25753.37,5,2,1350,1
5,65,1686,15475.0,5,2,1203,2
2,218,3199,52600.0,2,1,1530,1
3,115,2359,28500.0,4,2,1460,1
4,90,1997,19420.0,6,2,1295,2
2,85,2198,24750.0,5,2,1656,1
2,85,1870,19810.0,5,2,1728,2
4,90,1896,21636.44,3,2,1270,2
1,90,1398,14920.0,3,1,1141,2
1,90,1995,23239.54,3,1,1428,1
1,90,1686,22790.0,3,1,1429,2
1,90,1997,19860.0,3,1,1220,2
6,130,2287,33388.86,5,2,1900,1
2,109,1461,26150.0,5,2,1320,2
7,112,2351,16587.93,4,1,1790,1
6,70,1197,19320.0,5,2,1195,2
7,125,2798,23815.47,2,2,1925,1
11,100,1560,24535.0,5,2,1374,2
3,110,748,7499.0,0,1,195,0
3,110,599,11549.0,0,1,197,0
2,102,2461,26840.0,5,2,1879,1
1,218,2987,43583.83,4,2,1841,1
5,64,1896,11500.0,5,2,1123,2
20,90,898,10980.0,5,1,1040,2
1,90,1364,22580.0,5,2,1200,2
3,105,1870,18130.0,5,2,1145,2
3,105,1896,18342.89,5,2,1265,2
7,72,1150,10515.0,5,1,990,2
1,136,2405,26050.0,5,1,1655,1
4,75,999,14010.0,5,1,1055,2
1,71,1868,15431.0,5,2,1295,2
1,71,1560,19900.0,5,2,1160,2
3,105,1896,15060.0,3,2,1100,2
3,105,1991,22700.0,3,2,1345,1
3,420,4163,135660.0,2,1,1565,1
1,165,1956,23885.0,3,2,1475,1
19,116,2148,36823.11,4,2,1590,1
1,109,821,11790.0,0,1,195,0
1,87,1948,18348.0,5,2,1965,1
15,115,1461,25010.0,4,2,1205,2
4,177,1560,17740.0,5,2,1150,1
1,136,2996,41020.04,4,2,1490,1
3,90,1560,22250.0,5,2,1160,2
1,75,1390,11625.0,3,1,1034,2
1,75,1390,14805.0,3,1,1090,2
1,75,1560,17740.0,3,1,1182,2
3,110,1560,26165.0,5,2,1424,2
8,109,2151,23222.87,5,2,1906,1
5,110,1997,21385.0,3,2,1339,1
5,110,1998,23960.0,3,2,1448,1
21,84,1248,15565.0,5,1,1040,2
2,50,954,7115.98,3,1,760,2
21,75,1390,15310.0,4,1,1129,2
20,115,1896,23310.0,3,2,1361,2
1,85,1461,14850.0,5,2,1215,2
3,115,1198,21150.0,5,1,1205,2
3,140,1896,21545.0,4,2,1251,1
18,105,1461,22170.0,5,2,1306,2
2,163,1796,39900.0,2,1,1315,1
7,108,2953,22009.16,2,2,1892,1
3,95,1397,17510.0,3,1,1262,2
7,75,1560,19120.0,3,1,1228,2
3,163,999,9544.07,5,2,955,2
3,98,1390,15200.0,5,1,1160,2
24,60,1769,11076.65,3,2,945,2
4,115,1595,26890.0,3,1,1300,1
4,115,1197,22330.01,3,1,1247,2
2,75,1598,12945.8,5,1,1190,2
2,75,1248,13200.0,5,1,1035,2
27,70,3454,15600.0,0,2,2920,1
6,125,2151,40983.02,4,2,1540,1
21,50,954,7115.98,3,1,760,2
21,50,998,13115.0,3,1,933,2
1,140,1799,26200.0,5,1,1294,1
5,90,1598,9304.25,4,1,980,2
5,140,1997,24900.0,5,1,1476,1
10,86,1587,16830.0,2,2,1176,2
4,50,2184,23980.38,3,1,1350,2
